/89-90  rivers,doc        atl PG 48 1526  218  480  24  66 138  170  47  200  264 116  98  22 151   598
/89-90  roberts,fred      mil PF 82 2235  330  666   2  11 195  249 107  311  147  56 130  25 210   857
/89-90  robertson,alvin   mil SG 81 2599  476  946   4  26 197  266 230  559  445 207 217  17 280  1153
/89-90  robinson,cliff    por PF 82 1565  298  751  12  44 138  251 110  308   72  53 129  53 226   746
/89-90  robinson,david    san  C 82 3002  690 1300   0   2 613  837 303  983  164 138 257 319 259  1993
/89-90  rodman,dennis     det SF 82 2377  288  496   1   9 142  217 336  792   72  52  90  60 276   719
/89-90  rollins,tree      cle  C 48  674   57  125   0   1  11   16  58  153   24  13  35  53  83   125
/89-90  roth,doug         was ?? 42  412   37   86   0   1   7   14  44  120   20   8  16  13  70    81
/89-90  roth,scott        min PG 71 1061  159  420  18  52 150  201  34  112  115  51  85   6 144   486
/89-90  rowinski,jim      mia ?? 14  112   14   32   0   0  22   26  17   29    5   1  10   2  19    50
/89-90  rowsom,brian      cha PF 44  559   78  179   1   2  68   83  44  131   22  18  25  11  58   225
/89-90  royal,donald      min SF 66  746  117  255   0   1 153  197  69  137   43  32  81   8 107   387
/89-90  rudd,delaney      uta PG 77  850  111  259  16  56  35   53  12   55  177  22  86   1  81   273
/89-90  salley,john       det PF 82 1914  209  408   1   4 174  244 154  439   67  51  97 153 282   593
/89-90  sampson,ralph     sac  C 26  417   48  129   1   4  12   23  11   84   28  14  34  22  66   109
/89-90  sanders,jeff      chi SF 31  182   13   40   0   0   2    4  17   39    9   4  15   4  27    28
/89-90  sanders,mike      ind SF 82 1531  225  479   5  14  55   75  78  230   89  43  79  23 220   510
/89-90  schayes,danny     den  C 53 1194  163  330   0   4 225  264 117  342   61  41  72  45 200   551
/89-90  schrempf,detlef   ind PF 78 2573  424  822  17  48 402  490 149  620  247  59 180  16 271  1267
/89-90  scott,byron       lal SG 77 2593  472 1005  93 220 160  209  51  242  274  77 122  31 180  1197
/89-90  seikaly,rony      mia  C 74 2409  486  968   0   1 256  431 253  766   78  78 236 124 258  1228
/89-90  sellers,brad      =    C 59  700  103  254   0   5  58   73  39   89   33  17  51  22  74   264
/89-90  shackelford,char  njn  C 70 1557  247  535   0   1  79  115 180  479   56  40 116  35 183   573
/89-90  shasky,john       gol PF 14   51    4   14   0   0   2    6   4   13    1   1   2   2  10    10
/89-90  short,purvis      njn SG 82 2213  432  950  10  35 198  237 101  248  145  66 119  20 202  1072
/89-90  shouse,dexter     phi ??  3   18    0    4   0   1   0    0   0    0    2   1   2   1   2     0
/89-90  sichting,jerry    =   PG 35  496   50  125   3  12  18   22   3   19   94  16  22   2  40   121
/89-90  sikma,jack        mil  C 71 2250  344  827  68 199 230  260 109  492  229  76 139  48 244   986
/89-90  skiles,scott      orl PG 70 1460  190  464  52 132 104  119  23  159  334  36  90   4 126   536
/89-90  smith,c.e.        bos PG 60  519   59  133   0   7  53   76  14   69  103  35  36   3  75   171
/89-90  smith,charles     lac PF 78 2732  595 1145   1  12 454  572 177  524  114  86 162 119 294  1645
/89-90  smith,derek       phi SF 75 1405  261  514  16  36 130  186  62  172  109  35  85  20 198   668
/89-90  smith,kenny       =   PG 79 2421  378  811  26  83 161  196  18  157  445  79 178   8 143   943
/89-90  smith,larry       hou PF 74 1300  101  213   0   2  20   55 180  452   69  56  73  28 203   222
/89-90  smith,michaelj    bos ?? 65  620  136  286   2  28  53   64  40  100   79   9  54   1  51   327
/89-90  smith,otis        orl SF 65 1644  348  708  10  40 169  222 117  300  147  76 102  57 174   875
/89-90  smits,rik         ind  C 82 2404  515  967   0   1 241  297 135  512  142  45 143 169 328  1271
/89-90  smrek,john        gol PF 13  107   10   24   0   0   1    6  11   34    1   4   9  11  18    21
/89-90  sparrow,rory      mia PG 82 1756  210  510   8  40  59   77  37  138  298  49  99   4 140   487
/89-90  stockton,john     uta PG 78 2915  472  918  47 113 354  432  57  206 1134 207 272  18 233  1345
/89-90  stokes,greg       sac ?? 11   34    1    9   0   0   2    2   2    5    0   0   3   0   8     4
/89-90  strickland,rod    =   PG 82 2140  343  756   8  30 174  278  90  259  468 127 160  14 160   868
/89-90  sundvold,jon      mia SG 63  867  148  363  44 100  44   52  15   71  102  25  52   0  69   384
/89-90  tarpley,roy       dal PF 45 1648  314  696   0   6 130  172 189  589   67  79 117  70 160   758
/89-90  taylor,jay        njn ?? 17  114   21   52   3  13   6    9   5   11    5   5  10   3   9    51
/89-90  taylor,leonard    gol ?? 10   37    0    6   0   1  11   16   4   12    1   0   5   0   4    11
/89-90  teagle,terry      gol SF 82 2376  538 1122   3  14 244  294 114  367  155  91 144  15 231  1323
/89-90  theus,reggie      orl SG 76 2350  517 1178  26 105 378  443  75  221  407  60 226  12 194  1438
/89-90  thomas,isiah      det PG 81 2993  579 1322  42 136 292  377  74  308  765 139 322  19 206  1492
/89-90  thompson,billy    mia PF 79 2142  375  727   2   4 115  185 238  551  166  54 156  89 237   867
/89-90  thompson,lasalle  ind  C 82 2126  223  471   1   5 107  134 175  630  106  65 150  71 313   554
/89-90  thompson,mychael  lal  C 70 1883  281  562   0   0 144  204 173  477   43  33  79  73 207   706
/89-90  thornton,bob      phi PF 56  592   48  112   1   3  26   51  45  133   17  20  35  12 105   123
/89-90  thorpe,otis       hou PF 82 2947  547  998   0  10 307  446 258  734  261  66 229  24 270  1401
/89-90  threatt,sedale    sea PG 65 1481  303  599   8  32 130  157  43  115  216  65  77   8 164   744
/89-90  tisdale,wayman    sac ?? 79 2937  726 1383   0   6 306  391 185  595  108  54 153  54 251  1758
/89-90  tolbert,tom       gol SF 70 1347  218  442   5  18 175  241 122  363   58  23  79  25 191   616
/89-90  toney,sedric      =   ?? 64  968   87  250  23  63  67   83  14   60  174  33  73   0 106   264
/89-90  tripucka,kelly    cha SF 79 2404  442 1029  38 104 310  351  82  322  224  75 176  16 220  1232
/89-90  tucker,trent      nyk SG 81 1725  253  606  95 245  66   86  57  174  173  74  73   8 159   667
/89-90  turner,andre      =   PG 11  115   11   38   0   2   4    4   4    8   23   8  12   0   6    26
/89-90  turner,henry      sac ?? 36  315   58  122   0   3  40   65  22   50   22  17  26   7  40   156
/89-90  turner,jeff       orl PF 60 1105  132  308   2  10  42   54  52  227   53  23  61  12 161   308
/89-90  turpin,melvin     was  C 59  818  110  209   0   2  56   71  88  221   27  15  45  47 135   276
/89-90  upshaw,kelvin     =   SG 40  387   64  146   4  15  28   37   9   41   54  27  40   1  53   160
/89-90  vandeweghe,kiki   nyk SF 22  563  102  231  10  19  44   48  15   53   41  15  26   3  28   258
/89-90  vincent,jay      =    PG 41  459   86  183   1   2  41   49  20   62   18  18  33   5  52   214
/89-90  vincent,sam       orl PG 63 1657  258  564   1  14 188  214  37  194  354  65 132  20 108   705
/89-90  voce,gary         cle ??  1    4    1    3   0   0   0    0   2    2    0   0   0   0   0     2
/89-90  volkov,alexander  atl  C 72  937  137  284  13  34  70  120  52  119   83  36  52  22 166   357
/89-90  wade,mark         dal ??  1    3    0    0   0   0   0    0   0    0    2   0   0   0   0     0
/89-90  walker,darrell    was PG 81 2883  316  696   2  21 138  201 173  714  652 139 173  30 220   772
/89-90  walker,kenny      nyk PF 68 1595  204  384   2   5 125  173 131  343   49  33  60  52 178   535
/89-90  webb,spud         atl PG 82 2184  294  616   1  19 162  186  38  201  477 105 141  12 185   751
/89-90  welp,christian    =    C 27  198   23   61   0   0  19   25  18   48    9   6  15   8  58    65
/89-90  wennington,bill   dal  C 60  814  105  234   0   4  60   75  64  198   41  20  50  21 144   270
/89-90  west,doug         min SG 52  378   53  135   3  11  26   32  24   70   18  10  31   6  61   135
/89-90  west,mark         pho  C 82 2399  331  530   0   0 199  288 212  728   45  36 126 184 277   861
/89-90  white,randy       dal PF 55  707   93  252   1  14  50   89  78  173   21  24  47   6 124   237
/89-90  wiggins,mitchell  hou SG 66 1852  416  853   0   3 192  237 133  286  104  85  87   1 165  1024
/89-90  wiley,morlon      orl PG 40  638   92  208  17  46  28   38  13   52  114  45  63   3  65   229
/89-90  wilkins,dominiqu  atl SF 80 2888  810 1672  59 183 459  569 217  521  200 126 174  47 141  2138
/89-90  wilkins,eddielee  nyk  C 79  972  141  310   0   2  89  147 114  265   16  18  56  18 152   371
/89-90  wilkins,gerald    nyk SG 82 2609  472 1032  39 125 208  259 133  371  330  95 194  21 188  1191
/89-90  williams,?        sac ?? 16   88    6   14   0   1   3    6   5   22    2   3   0   7  28    15
/89-90  williams,buck     por PF 82 2801  413  754   0   1 288  408 250  800  116  69 168  39 285  1114
/89-90  williams,herb     dal  C 81 2199  295  665   2   9 108  159  76  391  119  51 106 106 243   700
/89-90  williams,hotrod   cle PF 82 2776  528 1070   0   0 325  440 220  663  168  86 143 167 214  1381
/89-90  williams,john     =   PF 23  765  151  331   2  23  83  105  35  151   94  30  48  10  40   387
/89-90  williams,micheal  =   PG 28  329   60  119   0   3  36   46  12   32   81  22  38   1  39   156
/89-90  williams,mike     atl ??  5   14    0    4   0   0   0    0   0    1    0   0   3   0   2     0
/89-90  williams,reggie   =   SG 42  610  110  281   6  32  34   47  20   68   43  23  45  13  95   260
/89-90  willis,kevin      atl PF 81 2273  418  805   2   7 168  246 253  645   57  63 144  47 259  1006
/89-90  wingate,david     san SF 78 1856  220  491   0  13  87  112  62  195  208  89 127  18 154   527
/89-90  wittman,randy     ind SF 61  544   62  122   1   2   5    6   4   30   39   7  23   4  21   130
/89-90  wolf,joe          lac  C 77 1325  155  392   5  25  55   71  63  232   62  30  77  24 129   370
/89-90  wood,leon         njn SG 28  200   16   49   4  21  14   16   1   12   47   6   8   0  16    50
/89-90  woodson,mike      hou SF 61  972  160  405  12  41  62   86  25   88   66  42  49  11 100   394
/89-90  woolridge,orland  lal SF 62 1421  306  550   0   5 176  240  49  185   96  39  73  46 160   788
/89-90  workman,haywoode  atl PG  6   16    2    3   0   0   2    2   0    3    2   3   0   0   3     6
/89-90  worthy,james      lal SF 80 2960  711 1298  15  49 248  317 160  478  288  99 160  49 190  1685
/89-90  young,danny       por PG 82 1393  138  328  16  59  91  112  29  122  231  82  80   4  84   383
/89-90  young,michael     lac ?? 45  459   92  194   8  26  27   38  36   86   24  25  15   3  47   219
